"mz_10eV","10eV","mz_30eV","30eV","mz_50eV","50eV"
"503.5954","2.50E+1","245.1552","6.35E+1","155.0053","2.30E+1"
"503.7694","5.30E+1","245.1805","2.84E+2","155.0417","2.70E+1"
"503.9957","2.10E+1","245.1957","9.86E+1","155.0864","3.04E+2"
"505.4498","2.10E+1","245.3689","2.50E+1","155.1131","9.20E+1"
"506.7267","2.10E+1","245.5572","2.80E+1","156.0623","1.89E+1"
"507.0215","2.20E+1","246.1481","4.64E+2","156.0788","9.06E+1"
"507.1588","2.30E+1","246.1936","2.20E+1","156.0909","5.74E+1"
"507.3602","5.50E+1","247.1528","1.11E+2","156.1187","2.80E+1"
"507.5952","2.50E+1","249.1506","2.10E+1","156.9527","2.00E+1"
"508.0254","2.50E+1","251.1326","4.70E+1","157.0626","5.45E+1"
"508.29","2.70E+1","251.1894","2.70E+1","157.0976","3.32E+3"
"508.3309","2.00E+1","252.5396","2.60E+1","157.1296","1.01E+2"
"508.7221","2.20E+1","253.1164","4.40E+1","157.1449","5.35E+1"
"509.9567","4.70E+1","253.224","2.40E+1","157.1689","2.70E+1"
"512.0537","2.40E+1","254.1458","1.56E+2","157.1895","2.60E+1"
"513.2864","4.80E+1","255.1362","4.80E+1","157.2366","3.20E+1"
"513.8888","3.20E+1","256.041","3.10E+1","158.1009","3.72E+2"
"514.2758","9.30E+1","256.104","2.10E+1","158.1262","2.98E+1"
"515.5259","2.20E+1","256.1624","6.50E+1","158.8081","2.50E+1"
"515.6795","2.30E+1","256.1835","3.09E+1","159.0464","2.40E+1"
"515.7772","2.10E+1","257.051","2.50E+1","159.0691","2.40E+1"
"516.231","2.00E+1","257.1152","6.50E+1","159.0974","5.60E+1"
"516.3921","2.20E+1","258.144","1.17E+2","159.3667","3.00E+1"
"516.506","2.20E+1","259.0471","2.40E+1","161.0577","5.94E+1"
"521.1572","2.10E+1","259.0801","2.00E+1","161.0691","2.29E+1"
"521.3557","2.30E+1","260.0578","2.40E+1","162.0671","7.00E+1"
"521.4117","2.00E+1","260.1417","2.00E+1","162.0957","1.72E+2"
"522.6506","3.40E+1","260.1659","4.25E+1","162.1142","1.71E+1"
"522.8743","3.50E+1","260.1971","2.27E+2","163.0164","8.00E+1"
"524.1425","2.30E+1","261.1408","2.40E+1","163.0414","7.26E+2"
"524.4283","3.00E+1","261.6292","3.00E+1","163.0844","1.69E+2"
"524.6708","4.80E+1","262.7776","2.20E+1","164.0473","2.90E+1"
"525.2405","5.10E+1","263.1024","7.70E+1","164.063","5.61E+1"
"525.288","2.50E+1","263.2292","2.30E+1","164.0811","6.80E+1"
"525.338","2.14E+2","264.1104","2.70E+1","164.0969","2.21E+1"
"525.705","1.02E+2","264.173","2.00E+1","164.1204","4.13E+1"
"526.273","2.10E+1","264.2643","3.10E+1","164.9972","3.10E+1"
"527.2876","2.50E+1","264.9663","3.40E+1","165.022","2.00E+1"
"528.2953","4.90E+1","265.0912","2.30E+1","165.06","3.19E+2"
"529.0248","2.30E+1","265.1186","3.70E+1","165.0893","1.10E+2"
"529.1514","2.50E+1","265.1978","4.70E+1","165.1069","8.77E+1"
"530.2382","2.20E+1","266.146","6.10E+1","166.0318","2.10E+1"
"530.5037","2.30E+1","266.1619","4.00E+1","166.0514","4.30E+1"
"530.8779","2.90E+1","266.1838","2.30E+1","166.0926","1.01E+2"
"531.1247","3.50E+1","267.1354","2.40E+1","166.1203","4.56E+1"
"531.261","2.70E+1","267.2194","5.20E+1","166.1994","2.10E+1"
"531.4298","2.50E+1","267.4655","2.00E+1","167.0279","2.10E+1"
"532.1912","2.80E+1","268.4456","3.90E+1","167.0829","4.76E+2"
"533.1526","2.20E+1","269.1075","2.20E+1","167.125","7.16E+1"
"533.5736","2.30E+1","269.1343","2.70E+1","167.1585","8.50E+1"
"533.8988","3.60E+1","269.1664","2.10E+1","167.953","7.30E+1"
"534.6653","2.30E+1","270.1146","5.00E+1","168.0655","5.10E+1"
"535.6028","2.10E+1","270.1355","2.30E+1","168.1156","9.20E+1"
"535.6528","2.10E+1","270.1669","9.85E+1","168.1566","4.50E+1"
"537.3534","2.10E+1","270.1964","3.60E+1","169.0363","2.50E+1"
"538.9822","2.20E+1","271.0707","5.50E+1","169.0718","6.68E+1"
